Trading Date,Open,High,Low,Close,Shares Traded Qty,Turnover Rs In Cr
19-MAY-2025,25005.35,25062.95,24916.65,24945.45,255254340.0,21598.6
20-MAY-2025,24996.2,25010.35,24669.7,24683.9,414799113.0,31063.03
21-MAY-2025,24744.25,24946.2,24685.35,24813.45,332724952.0,23179.85
22-MAY-2025,24733.95,24737.5,24462.4,24609.7,403279638.0,30579.52
23-MAY-2025,24639.5,24909.05,24614.05,24853.15,270470348.0,20200.73
26-MAY-2025,24919.35,25079.2,24900.5,25001.15,302799227.0,20060.68
27-MAY-2025,24956.65,25062.9,24704.1,24826.2,525653668.0,33638.3
28-MAY-2025,24832.5,24864.25,24737.05,24752.45,684425321.0,37143.55
29-MAY-2025,24825.1,24892.6,24677.3,24833.6,345370611.0,29730.05
30-MAY-2025,24812.6,24863.95,24717.4,24750.7,853890978.0,52247.87
02-JUN-2025,24669.7,24754.4,24526.15,24716.6,311100908.0,25091.04
03-JUN-2025,24786.3,24845.1,24502.15,24542.5,349288937.0,28906.4
04-JUN-2025,24560.45,24644.25,24530.45,24620.2,280862575.0,21907.07
05-JUN-2025,24691.2,24899.85,24613.1,24750.9,388405978.0,30186.46
06-JUN-2025,24748.7,25029.5,24671.45,25003.05,335581057.0,30041.71
09-JUN-2025,25160.1,25160.1,25077.15,25103.2,279219989.0,25606.21
10-JUN-2025,25196.05,25199.3,25055.45,25104.25,307323471.0,28813.93
11-JUN-2025,25134.15,25222.4,25081.3,25141.4,301245273.0,25871.18
12-JUN-2025,25164.45,25196.2,24825.9,24888.2,328310748.0,29573.27
13-JUN-2025,24473.0,24754.35,24473.0,24718.6,318711364.0,24838.56
16-JUN-2025,24732.35,24967.1,24703.6,24946.5,305813047.0,23857.15
17-JUN-2025,24977.85,24982.05,24813.7,24853.4,242415740.0,21818.05
18-JUN-2025,24788.35,24947.55,24750.45,24812.05,237599011.0,22044.05
19-JUN-2025,24803.25,24863.1,24733.4,24793.25,274619935.0,23620.79
20-JUN-2025,24787.65,25136.2,24783.65,25112.4,574654035.0,55782.03
23-JUN-2025,24939.75,25057.0,24824.85,24971.9,248534153.0,20797.88
24-JUN-2025,25179.9,25317.7,24999.7,25044.35,450185468.0,35508.9
25-JUN-2025,25150.35,25266.8,25125.05,25244.75,260582584.0,22985.17
26-JUN-2025,25268.95,25565.3,25259.9,25549.0,428891818.0,38689.39
27-JUN-2025,25576.65,25654.2,25523.55,25637.8,563957748.0,47108.6
27-JUN-2025,25576.65,25654.2,25523.55,25637.8,563957748.0,47108.6
30-JUN-2025,25661.65,25669.35,25473.3,25517.05,270981274.0,24673.48
01-JUL-2025,25551.35,25593.4,25501.8,25541.8,260669106.0,23921.02
01-JUL-2025,25551.35,25593.4,25501.8,25541.8,260669106.0,23921.02
