Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2003-10-17,2003-11-14,Interim,35,0.0,,AARTIIND,10/17/2003,11/14/2003
2003-06-20,2003-07-23,Final,65,0.0,AGM,AARTIIND,06/20/2003,07/23/2003
2001-08-10,2001-10-23,Interim,20,0.0,,AARTIIND,08/10/2001,10/23/2001
2001-04-27,2001-05-21,Final,21,0.0,,AARTIIND,04/27/2001,05/21/2001
2001-01-19,2001-01-02,Interim,15,0.0,,AARTIIND,01/19/2001,01/02/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-19,2022-07-22,Final,500,10.0,Rs.10.0000 per share(500%)Dividend,ALKYLAMINE,05/19/2022,07/22/2022
2021-05-27,2021-12-07,Final,300,6.0,Rs.6.0000 per share(300%)Final Dividend,ALKYLAMINE,05/27/2021,12/07/2021
2021-02-02,2021-12-02,Interim,200,10.0,Rs.10.0000 per share(200%)Interim Dividend,ALKYLAMINE,02/02/2021,12/02/2021
2020-06-23,2020-06-08,Final,200,10.0,Rs.10.0000 per share(200%)Dividend,ALKYLAMINE,06/23/2020,06/08/2020
2020-06-02,2020-02-18,Interim,200,10.0,Rs.10.0000 per share(200%)Interim Dividend,ALKYLAMINE,06/02/2020,02/18/2020
2019-05-21,2019-07-26,Final,160,8.0,Rs.8.0000 per share(160%)Final Dividend,ALKYLAMINE,05/21/2019,07/26/2019
2018-05-18,2018-07-20,Final,140,7.0,Rs.7.0000 per share(140%)Dividend,ALKYLAMINE,05/18/2018,07/20/2018
2017-05-18,2017-07-14,Final,100,5.0,Rs.5.0000 per share(100%)Dividend,ALKYLAMINE,05/18/2017,07/14/2017
2016-03-03,2016-03-16,Interim,200,10.0,Rs.10.0000 per share(200%)Interim Dividend,ALKYLAMINE,03/03/2016,03/16/2016
2015-05-15,2015-06-26,Final,80,0.0,Rs.4.0000 per share(80%)Dividend,ALKYLAMINE,05/15/2015,06/26/2015
2014-05-15,2014-07-28,Final,80,0.0,Rs.8.0000 per share(80%)Dividend,ALKYLAMINE,05/15/2014,07/28/2014
2013-05-16,2013-07-29,Final,50,0.0,Rs.5.0000 per share(50%)Dividend,ALKYLAMINE,05/16/2013,07/29/2013
2012-05-22,2012-07-27,Final,40,0.0,Rs.4.00 per share(40%)Dividend,ALKYLAMINE,05/22/2012,07/27/2012
2011-02-06,2011-07-26,Final,30,0.0,Rs.3.00 per share(30%)Dividend,ALKYLAMINE,02/06/2011,07/26/2011
2010-05-26,2010-07-13,Final,30,0.0,,ALKYLAMINE,05/26/2010,07/13/2010
2009-05-20,2009-07-20,Final,20,0.0,,ALKYLAMINE,05/20/2009,07/20/2009
2008-06-23,2008-07-22,Final,25,0.0,AGM,ALKYLAMINE,06/23/2008,07/22/2008
2007-05-17,2007-07-16,Final,22,0.0,AGM,ALKYLAMINE,05/17/2007,07/16/2007
2006-05-23,2006-06-23,Final,18,0.0,AGM,ALKYLAMINE,05/23/2006,06/23/2006
2005-06-22,2005-02-08,Final,15,0.0,AGM,ALKYLAMINE,06/22/2005,02/08/2005
2004-05-21,2004-07-14,Final,12,0.0,AGM,ALKYLAMINE,05/21/2004,07/14/2004
2003-05-14,2003-07-22,Final,12,0.0,AGM,ALKYLAMINE,05/14/2003,07/22/2003
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-25,2022-08-18,Final,235,11.75,Rs.11.7500 per share(235%)Dividend,APOLLOHOSP,05/25/2022,08/18/2022
2021-06-23,2021-08-18,Final,60,3.0,Rs.3.0000 per share(60%)Dividend,APOLLOHOSP,06/23/2021,08/18/2021
2020-06-25,2020-09-17,Final,55,2.75,Rs.2.7500 per share(55%)Final Dividend,APOLLOHOSP,06/25/2020,09/17/2020
2020-02-13,2020-02-25,Interim,65,3.25,Rs.3.2500 per share(65%)Interim Dividend,APOLLOHOSP,02/13/2020,02/25/2020
2019-05-30,2019-12-09,Final,120,6.0,Rs.6.0000 per share(120%)Dividend (Revised),APOLLOHOSP,05/30/2019,12/09/2019
2018-05-30,2018-12-09,Final,100,5.0,Rs.5.0000 per share(100%)Dividend,APOLLOHOSP,05/30/2018,12/09/2018
2017-05-30,2017-07-09,Final,120,6.0,Rs.6.0000 per share(120%) Dividend.,APOLLOHOSP,05/30/2017,07/09/2017
2016-04-03,2016-03-22,Interim,120,6.0,Rs.6.0000 per share(120%)Interim Dividend,APOLLOHOSP,04/03/2016,03/22/2016
2015-05-28,2015-07-30,Final,115,0.0,Rs.5.7500 per share(115%)Dividend,APOLLOHOSP,05/28/2015,07/30/2015
2014-05-28,2014-08-13,Final,115,0.0,Rs.5.7500 per share(115%)Dividend,APOLLOHOSP,05/28/2014,08/13/2014
2013-05-20,2013-07-25,Final,110,0.0,Rs.5.5000 per share(110%)Dividend,APOLLOHOSP,05/20/2013,07/25/2013
2012-05-29,2012-07-26,Final,80,0.0,,APOLLOHOSP,05/29/2012,07/26/2012
2011-05-24,2011-07-07,Final,75,0.0,,APOLLOHOSP,05/24/2011,07/07/2011
2010-05-31,2010-07-15,Final,70,0.0,,APOLLOHOSP,05/31/2010,07/15/2010
2009-06-29,2009-08-20,Final,65,0.0,,APOLLOHOSP,06/29/2009,08/20/2009
2008-06-24,2008-11-08,Final,60,0.0,AGM,APOLLOHOSP,06/24/2008,11/08/2008
2007-06-26,2007-09-08,Final,20,0.0,AGM,APOLLOHOSP,06/26/2007,09/08/2007
2007-12-03,2007-03-22,Interim,30,0.0,,APOLLOHOSP,12/03/2007,03/22/2007
2006-12-06,2006-07-27,Final,45,0.0,AGM,APOLLOHOSP,12/06/2006,07/27/2006
2005-05-23,2005-07-29,Final,40,0.0,AGM,APOLLOHOSP,05/23/2005,07/29/2005
2004-06-25,2004-08-30,Final,35,0.0,AGM,APOLLOHOSP,06/25/2004,08/30/2004
2003-06-25,2003-11-08,Final,30,0.0,AGM,APOLLOHOSP,06/25/2003,11/08/2003
2002-06-17,2002-02-09,Final,25,0.0,,APOLLOHOSP,06/17/2002,02/09/2002
2001-12-06,2001-08-17,Final,25,0.0,AGM,APOLLOHOSP,12/06/2001,08/17/2001
2000-03-07,2000-08-22,Final,5,0.0,,APOLLOHOSP,03/07/2000,08/22/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-19,2022-07-14,Final,100,1.0,Rs.1.0000 per share(100%)Dividend,ASHOKLEY,05/19/2022,07/14/2022
2021-06-25,2021-08-31,Final,60,0.6,Rs.0.6000 per share(60%)Final Dividend,ASHOKLEY,06/25/2021,08/31/2021
2020-04-03,2020-03-19,Interim,50,0.5,Rs.0.5000 per share(50%)Interim Dividend,ASHOKLEY,04/03/2020,03/19/2020
2019-05-24,2019-07-23,Final,310,3.1,Rs.3.1000 per share(310%)Dividend,ASHOKLEY,05/24/2019,07/23/2019
2018-05-18,2018-09-07,Final,243,2.43,Rs.2.4300 per share(243%)Dividend,ASHOKLEY,05/18/2018,09/07/2018
2017-05-26,2017-11-07,Final,156,1.56,Rs.1.5600 per share(156%)Dividend,ASHOKLEY,05/26/2017,11/07/2017
2016-05-25,2016-07-13,Final,95,0.95,Rs.0.9500 per share(95%)Dividend,ASHOKLEY,05/25/2016,07/13/2016
2015-12-05,2015-06-17,Final,45,0.0,Rs.0.4500 per share(45%)Dividend,ASHOKLEY,12/05/2015,06/17/2015
2013-10-05,2013-04-07,Final,60,0.0,Rs.0.6000 per share(60%)Dividend,ASHOKLEY,10/05/2013,04/07/2013
2012-05-14,2012-12-07,Final,100,0.0,,ASHOKLEY,05/14/2012,12/07/2012
2011-05-19,2011-06-29,Final,200,0.0,,ASHOKLEY,05/19/2011,06/29/2011
2010-04-29,2010-07-16,Final,150,0.0,,ASHOKLEY,04/29/2010,07/16/2010
2009-05-15,2009-07-14,Final,100,0.0,,ASHOKLEY,05/15/2009,07/14/2009
2008-08-05,2008-07-16,Final,150,0.0,,ASHOKLEY,08/05/2008,07/16/2008
2007-03-14,2007-03-28,Interim,150,0.0,,ASHOKLEY,03/14/2007,03/28/2007
2006-03-05,2006-12-07,Final,120,0.0,AGM,ASHOKLEY,03/05/2006,12/07/2006
2005-04-28,2005-07-07,Final,100,0.0,AGM,ASHOKLEY,04/28/2005,07/07/2005
2004-11-06,2004-06-29,Final,75,0.0,AGM & Stock Split,ASHOKLEY,11/06/2004,06/29/2004
2003-02-05,2003-06-30,Final,50,0.0,AGM & Dividend 50%,ASHOKLEY,02/05/2003,06/30/2003
2002-07-05,2002-04-07,Final,45,0.0,AGM,ASHOKLEY,07/05/2002,04/07/2002
2001-04-24,2001-06-18,Final,40,0.0,AGM,ASHOKLEY,04/24/2001,06/18/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-10-05,2022-09-06,Final,1550,15.5,Rs.15.5000 per share(1550%)Final Dividend,ASIANPAINT,10/05/2022,09/06/2022
2021-04-10,2021-10-28,Interim,365,3.65,Rs.3.6500 per share(365%)Interim Dividend,ASIANPAINT,04/10/2021,10/28/2021
2021-12-05,2021-10-06,Final,1450,14.5,Rs.14.5000 per share(1450%)Final Dividend,ASIANPAINT,12/05/2021,10/06/2021
2020-05-10,2020-10-28,Interim,335,3.35,Rs.3.3500 per share(335%)Interim Dividend,ASIANPAINT,05/10/2020,10/28/2020
2020-06-23,2020-07-23,Final,150,1.5,Rs.1.5000 per share(150%)Final Dividend,ASIANPAINT,06/23/2020,07/23/2020
2020-02-19,2020-03-03,Interim,715,7.15,Rs.7.1500 per share(715%)Second Interim Dividend,ASIANPAINT,02/19/2020,03/03/2020
2019-07-10,2019-10-30,Interim,335,3.35,Rs.3.3500 per share(335%)Interim Dividend,ASIANPAINT,07/10/2019,10/30/2019
2019-09-05,2019-06-13,Final,765,7.65,Rs.7.6500 per share(765%)Final Dividend,ASIANPAINT,09/05/2019,06/13/2019
2018-04-10,2018-10-29,Interim,285,2.85,Rs.2.8500 per share(285%)Interim Dividend,ASIANPAINT,04/10/2018,10/29/2018
2018-10-05,2018-06-14,Final,605,6.05,Rs.6.0500 per share(605%)Final Dividend.,ASIANPAINT,10/05/2018,06/14/2018
2017-09-29,2017-10-31,Interim,265,2.65,Rs.2.6500 per share(265%)Interim Dividend,ASIANPAINT,09/29/2017,10/31/2017
2017-11-05,2017-06-15,Final,565,5.65,Rs.5.6500 per share(565%)Final Dividend,ASIANPAINT,11/05/2017,06/15/2017
2017-12-05,2017-06-15,Special,200,2.0,Rs.2.0000 per share(200%)Special Dividend.,ASIANPAINT,12/05/2017,06/15/2017
2016-04-10,2016-01-11,Interim,265,2.65,Rs.2.6500 per share(265%)Interim Dividend,ASIANPAINT,04/10/2016,01/11/2016
2016-11-05,2016-06-16,Final,530,5.3,Rs.5.3000 per share(530%)Final Dividend,ASIANPAINT,11/05/2016,06/16/2016
2015-01-10,2015-10-28,Interim,220,2.2,Rs.2.2000 per share(220%)Interim Dividend,ASIANPAINT,01/10/2015,10/28/2015
2015-05-18,2015-06-24,Final,430,4.3,Rs.4.3000 per share(430%)Final Dividend,ASIANPAINT,05/18/2015,06/24/2015
2014-08-28,2014-09-22,Interim,180,1.8,Rs.1.8000 per share(180%)Interim Dividend,ASIANPAINT,08/28/2014,09/22/2014
2014-05-14,2014-06-16,Final,420,4.2,Rs.4.2000 per share(420%)Final Dividend,ASIANPAINT,05/14/2014,06/16/2014
2013-09-30,2013-10-24,Interim,110,1.1,Rs.1.1000 per share(110%)Interim Dividend,ASIANPAINT,09/30/2013,10/24/2013
2013-09-05,2013-06-06,Final,365,36.5,Rs.36.5000 per share(365%)Final Dividend,ASIANPAINT,09/05/2013,06/06/2013
2012-04-10,2012-10-29,Interim,95,9.5,Rs.9.5000 per share(95%)Interim Dividend,ASIANPAINT,04/10/2012,10/29/2012
2012-08-05,2012-07-06,Final,305,30.5,,ASIANPAINT,08/05/2012,07/06/2012
2011-03-10,2011-10-25,Interim,95,9.5,,ASIANPAINT,03/10/2011,10/25/2011
2011-10-05,2011-09-06,Final,235,23.5,,ASIANPAINT,10/05/2011,09/06/2011
2010-12-10,2010-10-29,Interim,85,8.5,,ASIANPAINT,12/10/2010,10/29/2010
2010-05-28,2010-06-30,Final,185,18.5,,ASIANPAINT,05/28/2010,06/30/2010
2009-09-30,2009-10-26,Interim,85,8.5,,ASIANPAINT,09/30/2009,10/26/2009
2009-12-05,2009-06-17,Final,110,11.0,,ASIANPAINT,12/05/2009,06/17/2009
2008-07-10,2008-10-29,Interim,65,6.5,,ASIANPAINT,07/10/2008,10/29/2008
2008-09-05,2008-12-06,Final,105,10.5,,ASIANPAINT,09/05/2008,12/06/2008
2007-01-10,2007-10-25,Interim,65,6.5,,ASIANPAINT,01/10/2007,10/25/2007
2007-10-05,2007-06-13,Final,10,1.0,AGM,ASIANPAINT,10/05/2007,06/13/2007
2007-06-03,2007-03-20,Interim,65,6.5,Second Interim Dividend,ASIANPAINT,06/03/2007,03/20/2007
2006-11-10,2006-03-11,Interim,55,5.5,,ASIANPAINT,11/10/2006,03/11/2006
2006-10-05,2006-06-15,Final,80,8.0,AGM (55% Final Dividend & 25% on the ocassion of 60th year of incorporation of the Company.,ASIANPAINT,10/05/2006,06/15/2006
2005-11-10,2005-10-31,Interim,45,4.5,,ASIANPAINT,11/10/2005,10/31/2005
2005-11-05,2005-06-22,Final,55,5.5,AGM,ASIANPAINT,11/05/2005,06/22/2005
2004-11-10,2004-01-11,Interim,40,4.0,,ASIANPAINT,11/10/2004,01/11/2004
2004-11-05,2004-06-16,Final,50,5.0,AGM,ASIANPAINT,11/05/2004,06/16/2004
2003-08-10,2003-07-11,Interim,35,3.5,,ASIANPAINT,08/10/2003,07/11/2003
2003-05-28,2003-09-07,Final,65,6.5,AGM,ASIANPAINT,05/28/2003,09/07/2003
2002-09-19,2002-10-21,Interim,45,4.5,,ASIANPAINT,09/19/2002,10/21/2002
2002-05-29,2002-11-07,Final,55,5.5,,ASIANPAINT,05/29/2002,11/07/2002
2001-04-10,2001-10-19,Interim,35,0.0,,ASIANPAINT,04/10/2001,10/19/2001
2001-05-18,2001-02-08,Final,40,0.0,AGM (Revised),ASIANPAINT,05/18/2001,02/08/2001
2000-03-10,2000-10-16,Interim,30,0.0,,ASIANPAINT,03/10/2000,10/16/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-01-11,2021-11-17,Interim,125.0,1.25,Rs.1.2500 per share(125%)Interim Dividend,ASTRAL,01/11/2021,11/17/2021
2021-05-18,2021-08-23,Final,100.0,1.0,Rs.1.0000 per share(100%)Final Dividend,ASTRAL,05/18/2021,08/23/2021
2020-10-29,2020-12-11,Interim,100.0,1.0,Rs.1.0000 per share(100%)Interim Dividend,ASTRAL,10/29/2020,12/11/2020
2020-05-02,2020-02-17,Interim,60.0,0.6,Rs.0.6000 per share(60%)Second Interim Dividend,ASTRAL,05/02/2020,02/17/2020
2019-10-14,2019-10-31,Interim,40.0,0.4,Rs.0.4000 per share(40%)Interim Dividend,ASTRAL,10/14/2019,10/31/2019
2019-05-20,2019-07-25,Final,40.0,0.4,Rs.0.4000 per share(40%)Final Dividend,ASTRAL,05/20/2019,07/25/2019
2018-01-11,2018-11-20,Interim,30.0,0.3,Rs.0.3000 per share(30%)Interim Dividend,ASTRAL,01/11/2018,11/20/2018
2018-05-23,2018-08-14,Final,35.0,0.35,Rs.0.3500 per share(35%)Final Dividend,ASTRAL,05/23/2018,08/14/2018
2017-02-11,2017-11-20,Interim,25.0,0.25,Rs.0.2500 per share(25%)Interim Dividend,ASTRAL,02/11/2017,11/20/2017
2017-05-31,2017-07-31,Final,30.0,0.3,Rs.0.3000 per share(30%)Final Dividend,ASTRAL,05/31/2017,07/31/2017
2016-08-11,2016-11-24,Interim,20.0,0.2,Rs.0.2000 per share(20%)Interim Dividend,ASTRAL,08/11/2016,11/24/2016
2016-08-03,2016-03-17,Interim,25.0,0.25,Rs.0.2500 per share(25%)Second Interim Dividend,ASTRAL,08/03/2016,03/17/2016
2015-10-26,2015-09-11,Interim,15.0,0.0,Rs.0.1500 per share(15%)Interim Dividend,ASTRAL,10/26/2015,09/11/2015
2015-05-28,2015-03-08,Final,22.5,0.0,Rs.0.2250 per share(22.5%)Final Dividend,ASTRAL,05/28/2015,03/08/2015
2014-10-28,2014-05-11,Interim,15.0,0.0,Rs.0.1500 per share(15%)Interim Dividend,ASTRAL,10/28/2014,05/11/2014
2014-05-05,2014-08-13,Final,20.0,0.0,Rs.0.4000 per share(20%)Final Dividend,ASTRAL,05/05/2014,08/13/2014
2013-01-11,2013-11-13,Interim,12.5,0.0,Rs.0.2500 per share(12.5%)Interim Dividend,ASTRAL,01/11/2013,11/13/2013
2013-05-20,2013-07-23,Final,15.0,0.0,Rs.0.7500 per share(15%)Final Dividend,ASTRAL,05/20/2013,07/23/2013
2012-09-11,2012-11-22,Interim,10.0,0.0,Rs.0.5000 per share(10%)Interim Dividend,ASTRAL,09/11/2012,11/22/2012
2012-05-22,2012-07-30,Final,12.5,0.0,,ASTRAL,05/22/2012,07/30/2012
2011-05-11,2011-11-17,Interim,10.0,0.0,,ASTRAL,05/11/2011,11/17/2011
2011-05-20,2011-07-21,Final,12.5,0.0,,ASTRAL,05/20/2011,07/21/2011
2010-10-25,2010-03-11,Interim,10.0,0.0,,ASTRAL,10/25/2010,03/11/2010
2010-05-21,2010-07-28,Final,10.0,0.0,(Book closure end date Revised),ASTRAL,05/21/2010,07/28/2010
2009-10-14,2009-10-22,Interim,10.0,0.0,,ASTRAL,10/14/2009,10/22/2009
2009-05-28,2009-07-16,Final,10.0,0.0,,ASTRAL,05/28/2009,07/16/2009
2008-06-05,2008-09-06,Final,10.0,0.0,AGM,ASTRAL,06/05/2008,09/06/2008
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-27,2022-06-30,Final,1400,140.0,Rs.140.0000 per share(1400%)Dividend,BAJAJ-AUTO,04/27/2022,06/30/2022
2021-04-29,2021-08-07,Final,1400,140.0,Rs.140.0000 per share(1400%)Dividend,BAJAJ-AUTO,04/29/2021,08/07/2021
2020-02-24,2020-03-03,Interim,1200,120.0,Rs.120.0000 per share(1200%)Interim Dividend,BAJAJ-AUTO,02/24/2020,03/03/2020
2019-05-17,2019-11-07,Final,600,60.0,Rs.60.0000 per share(600%)Dividend,BAJAJ-AUTO,05/17/2019,11/07/2019
2018-05-18,2018-05-07,Final,600,60.0,Rs.60.0000 per share(600%)Dividend,BAJAJ-AUTO,05/18/2018,05/07/2018
2017-05-18,2017-06-07,Final,550,55.0,Rs.55.0000 per share(550%)Dividend,BAJAJ-AUTO,05/18/2017,06/07/2017
2016-05-25,2016-07-14,Final,50,5.0,Rs.5.0000 per share(50%)Final Dividend,BAJAJ-AUTO,05/25/2016,07/14/2016
2016-02-03,2016-03-16,Interim,500,50.0,Rs.50.0000 per share(500%)Interim Dividend,BAJAJ-AUTO,02/03/2016,03/16/2016
2015-05-21,2015-09-07,Final,500,50.0,Rs.50.0000 per share(500%)Dividend,BAJAJ-AUTO,05/21/2015,09/07/2015
2014-05-15,2014-03-07,Final,500,50.0,Rs.50.0000 per share(500%)Dividend,BAJAJ-AUTO,05/15/2014,03/07/2014
2013-05-16,2013-04-07,Final,450,45.0,Rs.45.0000 per share(450%)Dividend,BAJAJ-AUTO,05/16/2013,04/07/2013
2012-05-17,2012-05-07,Final,450,45.0,,BAJAJ-AUTO,05/17/2012,05/07/2012
2011-05-18,2011-06-29,Final,400,40.0,,BAJAJ-AUTO,05/18/2011,06/29/2011
2010-12-05,2010-08-07,Final,400,40.0,,BAJAJ-AUTO,12/05/2010,08/07/2010
2009-05-21,2009-02-07,Final,220,22.0,,BAJAJ-AUTO,05/21/2009,02/07/2009
2008-05-26,2008-06-27,Final,200,20.0,AGM,BAJAJ-AUTO,05/26/2008,06/27/2008
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-17,2022-07-28,Final,150,3.0,Rs.3.0000 per share(150%)Final Dividend,BAJAJELEC,05/17/2022,07/28/2022
2019-05-22,2019-07-25,Final,175,3.5,Rs.3.5000 per share(175%)Final Dividend,BAJAJELEC,05/22/2019,07/25/2019
2018-05-23,2018-02-08,Final,175,3.5,Rs.3.5000 per share(175%)Dividend,BAJAJELEC,05/23/2018,02/08/2018
2017-01-06,2017-07-27,Final,140,2.8,Rs.2.8000 per share(140%)Dividend,BAJAJELEC,01/06/2017,07/27/2017
2016-04-03,2016-03-17,Interim,140,2.8,Rs.2.8000 per share(140%)Interim Dividend,BAJAJELEC,04/03/2016,03/17/2016
2015-05-28,2015-07-29,Final,75,0.0,Rs.1.5000 per share(75%)Dividend,BAJAJELEC,05/28/2015,07/29/2015
2014-05-29,2014-07-23,Final,75,0.0,Rs.1.5000 per share(75%)Dividend,BAJAJELEC,05/29/2014,07/23/2014
2013-05-27,2013-07-29,Final,100,0.0,Rs.2.0000 per share(100%)Dividend,BAJAJELEC,05/27/2013,07/29/2013
2012-05-28,2012-07-18,Final,140,0.0,Rs.2.80 per share(140%)Dividend,BAJAJELEC,05/28/2012,07/18/2012
2011-05-23,2011-07-20,Final,140,0.0,,BAJAJELEC,05/23/2011,07/20/2011
2010-05-26,2010-07-19,Final,120,0.0,,BAJAJELEC,05/26/2010,07/19/2010
2009-05-28,2009-07-22,Final,100,0.0,,BAJAJELEC,05/28/2009,07/22/2009
2008-05-27,2008-07-15,Final,80,0.0,AGM,BAJAJELEC,05/27/2008,07/15/2008
2007-05-03,2007-03-16,Interim,80,0.0,,BAJAJELEC,05/03/2007,03/16/2007
2006-06-16,2006-07-18,Final,60,0.0,AGM,BAJAJELEC,06/16/2006,07/18/2006
2005-05-31,2005-07-18,Final,30,0.0,AGM,BAJAJELEC,05/31/2005,07/18/2005
2004-11-06,2004-07-16,Final,10,0.0,AGM,BAJAJELEC,11/06/2004,07/16/2004
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-28,2022-06-30,Final,80,4.0,Rs.4.0000 per share(80%)Dividend,BAJAJFINSV,04/28/2022,06/30/2022
2021-04-28,2021-08-07,Final,60,3.0,Rs.3.0000 per share(60%)Dividend,BAJAJFINSV,04/28/2021,08/07/2021
2020-02-24,2020-03-03,Interim,100,5.0,Rs.5.0000 per share(100%)Interim Dividend,BAJAJFINSV,02/24/2020,03/03/2020
