_id_x,EOD_INDEX_NAME,EOD_OPEN_INDEX_VAL,EOD_HIGH_INDEX_VAL,EOD_CLOSE_INDEX_VAL,EOD_LOW_INDEX_VAL,EOD_TIMESTAMP,TIMESTAMP,_id_y,HIT_INDEX_NAME_UPPER,HIT_TRADED_QTY,HIT_TURN_OVER,HIT_TIMESTAMP
64996c5e1c3e200007853398,NIFTY 50,5894.35,5927.65,5922.5,5886.45,12-FEB-2013,2013-02-11T18:30:00.000Z,6499c17e81a8e900070875fb,NIFTY 50,142844560.0,4844.11,12-02-2013
64996c68a23ed6000770e033,NIFTY 50,5943.15,5969.5,5932.95,5922.95,13-FEB-2013,2013-02-12T18:30:00.000Z,6499c183b99c430007451de9,NIFTY 50,142636632.0,5714.83,13-02-2013
64996c730aad390007df41b2,NIFTY 50,5933.2,5940.2,5896.95,5884.55,14-FEB-2013,2013-02-13T18:30:00.000Z,6499c188583df60007d9bd34,NIFTY 50,143830565.0,7125.55,14-02-2013
64996c7d20257400068ac805,NIFTY 50,5869.95,5899.95,5887.4,5853.9,15-FEB-2013,2013-02-14T18:30:00.000Z,6499c18d20257400068ad833,NIFTY 50,125091945.0,5187.91,15-02-2013
64996c87c639690007a945d1,NIFTY 50,5888.65,5911.0,5898.2,5878.45,18-FEB-2013,2013-02-17T18:30:00.000Z,6499c1922b7fc40007801fd2,NIFTY 50,114284193.0,4187.19,18-02-2013
64996c910aad390007df41d3,NIFTY 50,5900.2,5947.55,5939.7,5883.15,19-FEB-2013,2013-02-18T18:30:00.000Z,6499c198583df60007d9bd58,NIFTY 50,100984778.0,3743.8,19-02-2013
64996c9b651b8f0006a1f2c0,NIFTY 50,5966.3,5971.0,5943.05,5937.55,20-FEB-2013,2013-02-19T18:30:00.000Z,6499c19d1c3e20000785366e,NIFTY 50,135354164.0,5330.7,20-02-2013
64996ca55baeaf0007beda45,NIFTY 50,5909.65,5921.15,5852.25,5844.4,21-FEB-2013,2013-02-20T18:30:00.000Z,6499c1a2651b8f0006a1f73e,NIFTY 50,159401234.0,6407.29,21-02-2013
64996caf0292910007ab40a9,NIFTY 50,5837.95,5873.8,5850.3,5835.8,22-FEB-2013,2013-02-21T18:30:00.000Z,6499c1a7e0c79a0007b97d8c,NIFTY 50,157046865.0,5487.58,22-02-2013
64996cb9fe0f1b00075a4f57,NIFTY 50,5870.55,5878.4,5854.75,5825.0,25-FEB-2013,2013-02-24T18:30:00.000Z,6499c1ac2b7fc40007801ff6,NIFTY 50,125128736.0,4851.54,25-02-2013
64996cc30aad390007df41f4,NIFTY 50,5838.3,5838.85,5761.35,5748.6,26-FEB-2013,2013-02-25T18:30:00.000Z,6499c1b12b7fc4000780201a,NIFTY 50,157360222.0,5842.04,26-02-2013
64996ccdc504a400073793e4,NIFTY 50,5784.9,5818.2,5796.9,5749.7,27-FEB-2013,2013-02-26T18:30:00.000Z,6499c1b67f346a00085d4168,NIFTY 50,175165933.0,6202.31,27-02-2013
64996cd75eac8b00071e95b6,NIFTY 50,5834.35,5849.9,5693.05,5671.9,28-FEB-2013,2013-02-27T18:30:00.000Z,6499c1c93c4faf0007f06e49,NIFTY 50,334852895.0,12964.2,28-02-2013
64996ce17f069a00076e0629,NIFTY 50,5702.45,5739.45,5719.7,5679.9,01-MAR-2013,2013-02-28T18:30:00.000Z,6499c1ce50638400061d2a7a,NIFTY 50,174517984.0,6877.59,01-03-2013
64996ceb0292910007ab40ca,NIFTY 50,5704.7,5712.0,5698.5,5663.6,04-MAR-2013,2013-03-03T18:30:00.000Z,6499c1d31c3e20000785368a,NIFTY 50,144887325.0,5778.72,04-03-2013
64996cf67cc64d0007b8c02a,NIFTY 50,5722.45,5790.1,5784.25,5722.4,05-MAR-2013,2013-03-04T18:30:00.000Z,6499c1d85a078e000794fad5,NIFTY 50,154406134.0,6321.31,05-03-2013
64996d00b99c430007451940,NIFTY 50,5816.4,5828.7,5818.6,5795.05,06-MAR-2013,2013-03-05T18:30:00.000Z,6499c1ddfe0f1b00075a53e0,NIFTY 50,156901392.0,6244.47,06-03-2013
64996d0a2b7fc40007801b21,NIFTY 50,5801.3,5878.0,5863.3,5801.3,07-MAR-2013,2013-03-06T18:30:00.000Z,6499c1e27cc64d0007b8c494,NIFTY 50,134679762.0,5676.89,07-03-2013
64996d14a23ed6000770e054,NIFTY 50,5883.65,5952.85,5945.7,5883.0,08-MAR-2013,2013-03-07T18:30:00.000Z,6499c1e75eac8b00071e9876,NIFTY 50,150781148.0,6214.19,08-03-2013
64996d1ef4931e00079212bf,NIFTY 50,5946.1,5971.2,5942.35,5930.35,11-MAR-2013,2013-03-10T18:30:00.000Z,6499c1ec2b7fc4000780203b,NIFTY 50,125384918.0,5688.38,11-03-2013
64996d280aad390007df4215,NIFTY 50,5944.6,5952.0,5914.1,5893.65,12-MAR-2013,2013-03-11T18:30:00.000Z,6499c1f1d63e1500078319e8,NIFTY 50,115944389.0,5098.38,12-03-2013
64996d32e0c79a0007b97959,NIFTY 50,5884.8,5893.85,5851.2,5842.25,13-MAR-2013,2013-03-12T18:30:00.000Z,6499c1f65eac8b00071e989a,NIFTY 50,116710808.0,4950.09,13-03-2013
64996d3cc639690007a945f2,NIFTY 50,5845.95,5920.15,5908.95,5791.75,14-MAR-2013,2013-03-13T18:30:00.000Z,6499c1fb14afed0007558925,NIFTY 50,149008437.0,7204.09,14-03-2013
64996d465a078e000794f636,NIFTY 50,5914.9,5945.65,5872.6,5861.0,15-MAR-2013,2013-03-14T18:30:00.000Z,6499c2005a078e000794faf9,NIFTY 50,152156666.0,6984.19,15-03-2013
64996d505eac8b00071e95d7,NIFTY 50,5816.75,5850.2,5835.25,5814.35,18-MAR-2013,2013-03-17T18:30:00.000Z,6499c205d63e150007831a0c,NIFTY 50,102663402.0,4690.01,18-03-2013
64996d5a20257400068ac826,NIFTY 50,5859.5,5863.6,5745.95,5724.3,19-MAR-2013,2013-03-18T18:30:00.000Z,6499c20b651b8f0006a1f75a,NIFTY 50,182311867.0,8255.03,19-03-2013
64996d64b99c430007451961,NIFTY 50,5740.55,5745.3,5694.4,5682.3,20-MAR-2013,2013-03-19T18:30:00.000Z,6499c210a23ed6000770e339,NIFTY 50,187624850.0,7103.68,20-03-2013
64996d6e81a8e90007086991,NIFTY 50,5705.9,5757.75,5658.75,5647.95,21-MAR-2013,2013-03-20T18:30:00.000Z,6499c2155eac8b00071e98be,NIFTY 50,179177573.0,7053.93,21-03-2013
64996d780292910007ab40eb,NIFTY 50,5659.8,5691.45,5651.35,5631.8,22-MAR-2013,2013-03-21T18:30:00.000Z,6499c21a3c4faf0007f06e65,NIFTY 50,165293291.0,5909.38,22-03-2013
64996d830292910007ab410c,NIFTY 50,5707.3,5718.4,5633.85,5624.4,25-MAR-2013,2013-03-24T18:30:00.000Z,6499c21f81a8e9000708761c,NIFTY 50,150388821.0,5683.44,25-03-2013
64996d8d20257400068ac8a4,NIFTY 50,5613.75,5655.3,5641.6,5612.05,26-MAR-2013,2013-03-25T18:30:00.000Z,6499c224651b8f0006a1f77e,NIFTY 50,126500524.0,4939.19,26-03-2013
64996d975baeaf0007beda6b,NIFTY 50,5647.75,5692.95,5682.55,5604.85,28-MAR-2013,2013-03-27T18:30:00.000Z,6499c2295a078e000794fb1d,NIFTY 50,209658945.0,8372.35,28-03-2013
64996da15baeaf0007beda8c,NIFTY 50,5697.35,5720.95,5704.4,5675.9,01-APR-2013,2013-03-31T18:30:00.000Z,6499c22ea2dba60007b89002,NIFTY 50,97779717.0,3683.38,01-04-2013
64996dab1c3e2000078533b9,NIFTY 50,5701.7,5754.6,5748.1,5687.15,02-APR-2013,2013-04-01T18:30:00.000Z,6499c233c639690007a94b3b,NIFTY 50,106423845.0,4262.15,02-04-2013
64996db55eac8b00071e95f8,NIFTY 50,5740.2,5744.95,5672.9,5650.1,03-APR-2013,2013-04-02T18:30:00.000Z,6499c238a2dba60007b89026,NIFTY 50,140713330.0,5313.95,03-04-2013
64996dbf81a8e900070869b2,NIFTY 50,5640.65,5644.45,5574.75,5565.65,04-APR-2013,2013-04-03T18:30:00.000Z,6499c23d7cc64d0007b8c4b8,NIFTY 50,134586976.0,5000.44,04-04-2013
64996dc9fe0f1b00075a4f9b,NIFTY 50,5568.1,5577.3,5553.25,5534.7,05-APR-2013,2013-04-04T18:30:00.000Z,6499c242583df60007d9bd74,NIFTY 50,137461477.0,5281.57,05-04-2013
64996dd320257400068ac8c5,NIFTY 50,5550.5,5569.2,5542.95,5537.05,08-APR-2013,2013-04-07T18:30:00.000Z,6499c247f4931e00079216d3,NIFTY 50,97021471.0,3673.21,08-04-2013
64996ddd5a078e000794f657,NIFTY 50,5568.75,5603.05,5495.1,5487.0,09-APR-2013,2013-04-08T18:30:00.000Z,6499c24cc504a4000737a063,NIFTY 50,138184712.0,5485.91,09-04-2013
64996de7e0c79a0007b9797a,NIFTY 50,5536.25,5569.25,5558.7,5477.2,10-APR-2013,2013-04-09T18:30:00.000Z,6499c25150638400061d2a9e,NIFTY 50,128558760.0,5387.08,10-04-2013
64996df15f8da90007765e2e,NIFTY 50,5601.65,5610.65,5594.0,5542.85,11-APR-2013,2013-04-10T18:30:00.000Z,6499c256c639690007a94b5f,NIFTY 50,146828501.0,6469.38,11-04-2013
64996dfbb99c430007451982,NIFTY 50,5520.7,5544.5,5528.55,5494.9,12-APR-2013,2013-04-11T18:30:00.000Z,6499c25b713d960006388cdb,NIFTY 50,127323273.0,7447.27,12-04-2013
64996e05fe0f1b00075a4fbb,NIFTY 50,5508.5,5592.85,5568.4,5500.3,15-APR-2013,2013-04-14T18:30:00.000Z,6499c26020257400068ad84f,NIFTY 50,142918219.0,7133.92,15-04-2013
64996e0f5f8da90007765e4e,NIFTY 50,5562.45,5699.25,5688.95,5555.85,16-APR-2013,2013-04-15T18:30:00.000Z,6499c2657f069a00076e0948,NIFTY 50,142679244.0,5943.06,16-04-2013
64996e191c3e2000078533d9,NIFTY 50,5708.65,5732.15,5688.7,5669.0,17-APR-2013,2013-04-16T18:30:00.000Z,6499c26a7f346a00085d4184,NIFTY 50,154575403.0,7304.1,17-04-2013
64996e23fe0f1b00075a4fdb,NIFTY 50,5682.7,5794.35,5783.1,5681.85,18-APR-2013,2013-04-17T18:30:00.000Z,6499c26f5eac8b00071e98e2,NIFTY 50,149883469.0,6588.7,18-04-2013
64996e2d14afed0007558402,NIFTY 50,5789.85,5844.85,5834.4,5789.8,22-APR-2013,2013-04-21T18:30:00.000Z,6499c2755eac8b00071e9906,NIFTY 50,135095797.0,6073.25,22-04-2013
64996e370aad390007df4236,NIFTY 50,5843.1,5844.3,5836.9,5791.55,23-APR-2013,2013-04-22T18:30:00.000Z,6499c27a5a078e000794fb41,NIFTY 50,132218357.0,5366.87,23-04-2013
64996e415baeaf0007bedaac,NIFTY 50,5856.1,5924.6,5916.3,5853.3,25-APR-2013,2013-04-24T18:30:00.000Z,6499c27f50638400061d2ac2,NIFTY 50,199597725.0,9211.66,25-04-2013
64996e4ca23ed6000770e075,NIFTY 50,5899.75,5907.05,5871.45,5860.5,26-APR-2013,2013-04-25T18:30:00.000Z,6499c284f4931e00079216f7,NIFTY 50,141311877.0,6840.01,26-04-2013
64996e56b99c4300074519a2,NIFTY 50,5877.6,5918.65,5904.1,5868.8,29-APR-2013,2013-04-28T18:30:00.000Z,6499c289c639690007a94b83,NIFTY 50,118882089.0,5364.86,29-04-2013
64996e6020257400068ac8e5,NIFTY 50,5932.6,5962.3,5930.2,5867.8,30-APR-2013,2013-04-29T18:30:00.000Z,6499c28e0715db000745598b,NIFTY 50,153186197.0,6699.02,30-04-2013
64996e6a583df60007d9b90d,NIFTY 50,5911.4,6019.45,5999.35,5910.95,02-MAY-2013,2013-05-01T18:30:00.000Z,6499c293b99c430007451e05,NIFTY 50,162376438.0,7277.43,02-05-2013
64996e74fe0f1b00075a4ffb,NIFTY 50,5993.5,6000.3,5944.0,5930.15,03-MAY-2013,2013-05-02T18:30:00.000Z,6499c2987cc64d0007b8c4dc,NIFTY 50,145754275.0,6590.91,03-05-2013
64996e7e7f346a00085d3b53,NIFTY 50,5944.9,5976.5,5971.05,5928.45,06-MAY-2013,2013-05-05T18:30:00.000Z,6499c29d583df60007d9bd98,NIFTY 50,110166713.0,4612.49,06-05-2013
64996e88c639690007a94613,NIFTY 50,5983.45,6050.5,6043.55,5982.95,07-MAY-2013,2013-05-06T18:30:00.000Z,6499c2a2b99c430007451e29,NIFTY 50,136372981.0,5572.16,07-05-2013
64996e927cc64d0007b8c04b,NIFTY 50,6064.15,6083.55,6069.3,6024.95,08-MAY-2013,2013-05-07T18:30:00.000Z,6499c2a7713d960006388cff,NIFTY 50,122278698.0,5159.97,08-05-2013
64996e9c0aad390007df4256,NIFTY 50,6078.35,6084.7,6050.15,6040.45,09-MAY-2013,2013-05-08T18:30:00.000Z,6499c2ac7f069a00076e096c,NIFTY 50,109997276.0,5164.76,09-05-2013
64996ea67cc64d0007b8c06b,NIFTY 50,6046.25,6105.3,6094.75,6045.6,10-MAY-2013,2013-05-09T18:30:00.000Z,6499c2b17cc64d0007b8c500,NIFTY 50,111351573.0,5162.22,10-05-2013
64996eb07f346a00085d3b73,NIFTY 50,6088.2,6114.55,6107.25,6084.15,11-MAY-2013,2013-05-10T18:30:00.000Z,6499c2b65baeaf0007bee059,NIFTY 50,7991165.0,355.74,11-05-2013
64996ebac504a40007379405,NIFTY 50,6098.2,6104.95,5980.45,5972.9,13-MAY-2013,2013-05-12T18:30:00.000Z,6499c2bbfe0f1b00075a5404,NIFTY 50,107948706.0,4633.05,13-05-2013
64996ec4e0c79a0007b9799a,NIFTY 50,5989.7,6026.2,5995.4,5970.05,14-MAY-2013,2013-05-13T18:30:00.000Z,6499c2c05baeaf0007bee07d,NIFTY 50,119265483.0,4921.65,14-05-2013
64996ece5baeaf0007bedacc,NIFTY 50,6018.85,6157.1,6146.75,6018.85,15-MAY-2013,2013-05-14T18:30:00.000Z,6499c2c5d63e150007831a30,NIFTY 50,153892843.0,7240.73,15-05-2013
64996ed87f069a00076e064a,NIFTY 50,6128.25,6187.3,6169.9,6128.25,16-MAY-2013,2013-05-15T18:30:00.000Z,6499c2ca14afed0007558949,NIFTY 50,158635506.0,6733.31,16-05-2013
64996ee25baeaf0007bedaec,NIFTY 50,6172.95,6199.95,6187.3,6146.15,17-MAY-2013,2013-05-16T18:30:00.000Z,6499c2cfb99c430007451e4d,NIFTY 50,147280254.0,5870.44,17-05-2013
64996eec3c4faf0007f06a16,NIFTY 50,6198.0,6229.45,6156.9,6146.05,20-MAY-2013,2013-05-19T18:30:00.000Z,6499c2d40715db00074559af,NIFTY 50,122252978.0,5589.97,20-05-2013
64996ef7c639690007a94633,NIFTY 50,6152.35,6180.25,6114.1,6102.35,21-MAY-2013,2013-05-20T18:30:00.000Z,6499c2d9e0c79a0007b97da8,NIFTY 50,130589228.0,5122.71,21-05-2013
64996f011c3e2000078533f9,NIFTY 50,6127.05,6147.6,6094.5,6074.45,22-MAY-2013,2013-05-21T18:30:00.000Z,6499c2de5eac8b00071e992a,NIFTY 50,133763685.0,5837.19,22-05-2013
64996f0be0c79a0007b979ba,NIFTY 50,6050.4,6081.45,5967.05,5955.7,23-MAY-2013,2013-05-22T18:30:00.000Z,6499c2e481a8e90007087640,NIFTY 50,198930489.0,8230.1,23-05-2013
64996f1550638400061d2517,NIFTY 50,6010.7,6015.3,5983.55,5936.8,24-MAY-2013,2013-05-23T18:30:00.000Z,6499c2e9c504a4000737a087,NIFTY 50,161622562.0,6193.0,24-05-2013
64996f1f7f346a00085d3b93,NIFTY 50,5989.4,6099.9,6083.15,5975.55,27-MAY-2013,2013-05-26T18:30:00.000Z,6499c2ee583df60007d9bdbc,NIFTY 50,115115365.0,4961.15,27-05-2013
64996f2920257400068ac905,NIFTY 50,6086.35,6127.65,6111.25,6055.4,28-MAY-2013,2013-05-27T18:30:00.000Z,6499c2f31c3e2000078536ae,NIFTY 50,139668916.0,5481.14,28-05-2013
64996f333c4faf0007f06a36,NIFTY 50,6120.45,6125.05,6104.3,6069.8,29-MAY-2013,2013-05-28T18:30:00.000Z,6499c2f80292910007ab4554,NIFTY 50,120205054.0,5135.8,29-05-2013
64996f3d7cc64d0007b8c08b,NIFTY 50,6072.15,6133.75,6124.05,6072.15,30-MAY-2013,2013-05-29T18:30:00.000Z,6499c2fd14afed000755896d,NIFTY 50,194092801.0,7794.82,30-05-2013
64996f473c4faf0007f06a56,NIFTY 50,6098.7,6106.25,5985.95,5975.55,31-MAY-2013,2013-05-30T18:30:00.000Z,6499c3023c4faf0007f06e89,NIFTY 50,175311989.0,7223.11,31-05-2013
64996f51f4931e00079212e0,NIFTY 50,5997.35,6011.0,5939.3,5916.35,03-JUN-2013,2013-06-02T18:30:00.000Z,6499c307fe0f1b00075a5428,NIFTY 50,112123535.0,5702.24,03-06-2013
64996f5b5a078e000794f677,NIFTY 50,5941.1,5981.6,5919.45,5910.25,04-JUN-2013,2013-06-03T18:30:00.000Z,6499c30c5eac8b00071e994e,NIFTY 50,114450873.0,4990.51,04-06-2013
64996f6550638400061d2537,NIFTY 50,5908.3,5935.2,5923.85,5883.7,05-JUN-2013,2013-06-04T18:30:00.000Z,6499c3110292910007ab4578,NIFTY 50,110223279.0,4691.39,05-06-2013
64996f6f7f346a00085d3bb3,NIFTY 50,5895.0,5956.55,5921.4,5869.5,06-JUN-2013,2013-06-05T18:30:00.000Z,6499c3205f8da9000776621b,NIFTY 50,114174694.0,4961.54,06-06-2013
64996f79c504a40007379425,NIFTY 50,5900.05,5972.7,5881.0,5871.3,07-JUN-2013,2013-06-06T18:30:00.000Z,6499c316c504a4000737a0ab,NIFTY 50,118346364.0,4888.65,07-06-2013
64996f835a078e000794f697,NIFTY 50,5907.9,5931.65,5878.0,5857.4,10-JUN-2013,2013-06-09T18:30:00.000Z,6499c31b5eac8b00071e9973,NIFTY 50,100130739.0,4304.75,10-06-2013
64996f8d7f069a00076e066a,NIFTY 50,5848.75,5868.05,5788.8,5780.35,11-JUN-2013,2013-06-10T18:30:00.000Z,6499c3250715db00074559d4,NIFTY 50,180902123.0,6695.57,11-06-2013
64996f97713d9600063888b4,NIFTY 50,5771.75,5792.9,5760.2,5738.6,12-JUN-2013,2013-06-11T18:30:00.000Z,6499c32a651b8f0006a1f7a3,NIFTY 50,140394424.0,5894.04,12-06-2013
64996fa15a078e000794f6b7,NIFTY 50,5709.35,5729.85,5699.1,5683.1,13-JUN-2013,2013-06-12T18:30:00.000Z,6499c32f5baeaf0007bee0a2,NIFTY 50,142041404.0,5462.45,13-06-2013
64996fac0aad390007df4276,NIFTY 50,5748.95,5819.4,5808.4,5739.4,14-JUN-2013,2013-06-13T18:30:00.000Z,6499c334d6f26d0007df3c8e,NIFTY 50,124410018.0,5121.33,14-06-2013
64996fb63c4faf0007f06a76,NIFTY 50,5820.4,5854.9,5850.05,5770.25,17-JUN-2013,2013-06-16T18:30:00.000Z,6499c33914afed0007558992,NIFTY 50,107160887.0,4560.84,17-06-2013
64996fc0a2dba60007b88c36,NIFTY 50,5841.9,5863.4,5813.6,5804.3,18-JUN-2013,2013-06-17T18:30:00.000Z,6499c33e7cc64d0007b8c525,NIFTY 50,117541145.0,4591.91,18-06-2013
64996fcaa2dba60007b88c56,NIFTY 50,5805.75,5828.4,5822.25,5777.9,19-JUN-2013,2013-06-18T18:30:00.000Z,6499c3433c4faf0007f06eae,NIFTY 50,115539008.0,4643.17,19-06-2013
64996fd42b7fc40007801b42,NIFTY 50,5754.15,5755.0,5655.9,5645.65,20-JUN-2013,2013-06-19T18:30:00.000Z,6499c3495f8da90007766240,NIFTY 50,198400131.0,7148.0,20-06-2013
64996fde0715db000745552e,NIFTY 50,5639.9,5686.15,5667.65,5616.85,21-JUN-2013,2013-06-20T18:30:00.000Z,6499c34e0292910007ab459d,NIFTY 50,182410583.0,6697.18,21-06-2013
64996fe85f8da90007765e6e,NIFTY 50,5638.05,5640.0,5590.25,5566.25,24-JUN-2013,2013-06-23T18:30:00.000Z,6499c353713d960006388d24,NIFTY 50,193488581.0,6308.88,24-06-2013
64996ff25baeaf0007bedb0c,NIFTY 50,5606.95,5666.25,5609.1,5570.25,25-JUN-2013,2013-06-24T18:30:00.000Z,6499c3585a078e000794fb66,NIFTY 50,196571543.0,6792.49,25-06-2013
64996ffcf4931e0007921300,NIFTY 50,5627.95,5635.25,5588.7,5579.35,26-JUN-2013,2013-06-25T18:30:00.000Z,6499c35dc504a4000737a0d0,NIFTY 50,160095940.0,5939.3,26-06-2013
649970067cc64d0007b8c0ab,NIFTY 50,5647.95,5699.35,5682.35,5630.95,27-JUN-2013,2013-06-26T18:30:00.000Z,6499c362c639690007a94ba8,NIFTY 50,239029425.0,9184.29,27-06-2013
